,Tweet,len,metrics,source
122,The way you blatantly ignored the actual best spiderman movie which is spiderman into the spiderverse https://t.co/yqGoYWcTeE,125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
123,Just bought that new #Spiderman game downloading super fast. #NextGen #Ps5 #Gamer #Addme,88,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
124,@cannnibalcult u stink spiderman is so cool we can watch into the spiderverse together thats one of my favorite movies.. or spiderman homecoming i like that one,160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
125,"The Amazing Spider-Man #403
July 1995
by J.M. DeMatteis and Mark Bagley
#AmazingSpiderMan #spiderman #theamazingspiderman #spidermancomics #ASM #marvel #marvelcomics #comic #comics #comicbook #comicbooks
@JMDeMatteis https://t.co/zT0JMwZsNE",240,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
126,I get the feeling superheros like Spiderman and Ironman now took this pose. Why didn't squirrels do a copyright on their landings? LoL https://t.co/ANBsDYkHmx,158,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Twitter for Android
127,@NIKIH0ON Spiderman*,20,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
128,@YuriLowenthal @YuriLowenthal I still need to play the main game. I'll get to it eventually. you are a great teacher to Miles and I can't wait to see you in Spiderman 2 PS4/PS5,176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
129,Sana all may spiderman miles at spiderman game lol,50,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
130,"TT: #Bitti, Spiderman, Tom Holland, La Boldrini, Philip Morris, #Sardegna, #AAA2020, #Brozovic, #Tudors, #Haka!",111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",breaking-news.it
131,"Next time, Parker, make the picture of Spiderman looking suspicious in a dining room halfway decent!",100,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
132,"The End.

#SpiderMan #MilesMorales #PS5  #VirtualPhotography @insomniacgames https://t.co/BJe9pna5OA",100,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",Twitter for Android
133,"I have the standard format on this, but it is such a great set. Love the book it has as well with details on the making of all three. Worth every penny. #SpiderMan https://t.co/7hmeLQActF https://t.co/bJROXVTooC",211,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
134,"@SpeedySonicMan //Same, I need to find a spiderman for me to do stuff with",74,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
135,still not over how mysterio did spiderman dirty,47,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
136,"@Mystic__Glitter @SGhanepour @SonySantaMonica Lol spiderman, sackboy, etc used to say just ps5 too.",99,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
137,Please download my spiderman mod that makes me rock hard.,57,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Toshiba HD-DVD Player
138,"@untitled_2v188 so is the uncharted series, and spiderman, and god of war, amongst many others.",95,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
139,"I clearly have no friends on here

After we playing the first spiderman together, this dropped and no one told me?

Yall fake

Cc: @TreySkullz https://t.co/llCTkQxkwP",166,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",Twitter for Android
140,@akelaa @xpatriciah Into The Spiderverse's sequel contains a Spiderman whose origin story involves being slammed by a radioactive patio heater. #SpiderHeater #spiderman https://t.co/APVZCRkhjm,192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
141,"@RaluMyst Favourite movies : Harry Potter , Spiderman ( they are reminding me of my childhood )

Favourite anime : Shaman King ( also reminding me of my childhood ) but I want to start Naruto to see what's it like

Favourite series : The Good Doctor , Grimm , GOT and Vikings",275,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
142,@lachlan055 Definitely the new spiderman!,41,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
143,Window washers in New York city or Dubai would probably hate Spiderman,70,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",Twitter Web App
144,@Creker_THEBOYZ Wow amazing Spiderman 2,39,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
145,"Swinging into action at https://t.co/K0f8TMM189 playing through spiderman miles morales! Come hang out with us and make new friends!
#SpiderManMilesMorales 
#PlayStation5 
#twitchstreamer 
#smallstreamer 
#SmallStreamersConnect 
@convictedsavage @rtsmallstreams @SpideyRTs https://t.co/W7HBhQOHpv",296,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
146,SPIDERMAN #PS4share https://t.co/9aq2eBqscE,43,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",PlayStation®Network
147,Tobey Maguire was a good Spiderman but I think we can all agree that the 3rd movie was hard to watch... You know what I'm talking about 👀,137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
148,"Spiderman Live Streaming with Tamil commentary
 https://t.co/LCfQQvI39s
#SpiderManMilesMorales https://t.co/dByevwOzG1",118,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
149,"""Spiderman"" 😍😍😍 #Amici20",24,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
150,@thegameawards Spiderman ultimate,33,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
151,Frozen Elsa Eating Candy and Spiderman Treats Teeth New Episodes! Spiderman Superheroes In Real Life https://t.co/vmmT2hBIa6,124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net
152,"Samuele talks about Spiderman
Io:
#Amici20 https://t.co/SeNpToaDZL",66,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 39, 'quote_count': 0}",Twitter for Android
153,@kazzydzns @SpiderVerse @SpiderMan Omg sicckk,45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
154,spiderman q,11,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
155,#PS5 #MarvelsSpiderManRemastered If possible #stayhome always #WearaMask when outside #staysafe @insomniacgames @spiderman https://t.co/oQ3K0UHP43,146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
156,"“Retconning Spiderman's marriage was the end for me. I get the argument against it, but what a cheap-ass move.”

From “And now let us praise great comic books” written by Ta-Nehisi Coates for @TheAtlantic in October of 2008. https://t.co/ixlnlq5647 https://t.co/4e5eGgCUH2",272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",Twitter for iPhone
157,"Who in here tryna start a riot?
(Woo, let's start a riot, yeah)
#SpiderMan #IntoTheSpiderVerse",94,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
158,Spiderman ? https://t.co/F4z6QRiNXg,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
159,"Pictures of Spiderman looking suspicious in a cabin! NOW, PARKER!",65,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
160,"So after completing spiderman I had to get a selfie with the great man . #PS5Share, #MarvelsSpiderManMilesMorales https://t.co/BZV8yfC5OH",137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
161,"Finally!

Please Don't Spoilers

#MilesMoralesPS4 #MilesMoralesPS5 #MilesMorales
#SpiderManPS4 #SpiderManPS5 #SpiderManMilesMorales #SpiderMan #PS4 #PS5 @insomniacgames @PlayStationEU https://t.co/GLVXUizvTx",207,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
162,@insomniacgames just a friendly reminder for spiderman 2 please remember to leave your screwballs at home,105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
163,"My resume.

- I dress up as spiderman and do storytime and magic shows for birthday parties. https://t.co/5j40eyVsRO",116,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
164,@jjames575 @flaskspace @ThomasSanders she's from spiderman: into the spiderverse!,81,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
165,Spider-Man as Spiderman https://t.co/wen4R5XBLl,47,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
166,Spiderman https://t.co/XWBb1XvJyF,33,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
167,"Save the holidays with amazing play-time adventures!  

Explore our collection of @SpiderMan ride-on toys at: https://t.co/z3gMVx8yxZ

📷 bryanalikes https://t.co/Nm3U4pPoXr",172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",LaterMedia
168,"@queenicarius @hyvnjinwhoree @Austinowrld @danal1969 @ImKnotTheOne Yea, and I’m spiderman!",90,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
169,"Marvel’s Spider-Man Remastered PS4 To PS5 Save Transfer Now Live With Latest Update
https://t.co/u1PZ8V9sqo

#MarvelsSpiderMan #SpiderManRemastered #SpiderMan #InsomniacGames #PS5 #PS4 #Updates #Repost https://t.co/gFgcNzPayH",225,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",TweetDeck
170,"@Xbox Honestly Spiderman 2 from the PS2 era was amazing, from Xbox it would have to be Jet Set Ratio",100,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
171,#SpiderManMilesMorales Walkthrough Part 9 Escape the Prowler! https://t.co/CJfcfGO2rQ via @YouTube #SpiderMan #SpiderManPS5 #SpiderManRemastered #MilesMoralesPS5 #MilesMorales #MilesMoralesPS4 #intothespiderverse @insomniacgames @SpiderMan #YouTubeReact #React,260,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
172,@kazzydzns @SpiderVerse @SpiderMan Not bad,42,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
173,@NC26788628 Can I have the spiderman one? And what time?,56,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
174,"Pictures of an amused Spiderman! NOW, PARKER!",45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
175,"Chibi Spiderman
#spiderman #homemaranha #marvel #marvelbrasil #spidey #drawing #desenho #art #artistic #painting #sketching #artwork #dailyart #creativity #design #artist #gallery #artista #illustration #draw #avengers #homecoming #spiderverse #spidermanps4 #mcu #ps4 https://t.co/yXtbLF3ltt",291,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android
176,"#naturephotography #nature #photography #nightlife #spiderman #moon #natgeo #natgeoyourshot #oneplus @ Yoggram Naturopathy Panckarma Treatment, Sidcul Haridwar. https://t.co/NHw5YmZKED",184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram
177,finally finished spiderman. i feel complete.,44,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
178,spiderman meme https://t.co/RxeSueiyNm,38,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
179,"CGC 9.8 Amazing #SpiderMan #1 John Tyler Christopher Negative NYCC JTC Variant #eBay #US #Auction #Comics #ComicBooks #ComicBKSearch
🔗 https://t.co/fgymwrODl4 * https://t.co/tymTGzS42t",184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Racing Snail Post Service
180,@unwrthyelevator Exactlyyyyy and that man wears a Spiderman suit for 12 hours ofc he wants to wear something airy and comfortable and lowkey,140,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
181,Spiderman Story ✅ For the Players #PS5,38,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Tweetbot for iΟS
182,@pushsquare Was playing Spiderman till it bricked my console. Got it back on but nervous to continue playing it at the moment.,126,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
183,@suryanjing Japan has their own spiderman? 😮,44,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
184,Hostess Twinkies featuring #Spiderman versus #thefly #Marvel #hostess #vintagead https://t.co/k0HMaqFqvP,104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
185,"This is why @SpiderMan doesn't have a dl.
Cc @Marvel https://t.co/bA14uCwwcx",76,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
186,@platini954 @MannyFresco16 Ned from Spiderman had some skills tho..,67,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for Android
187,@blueisviolet MS paid Sony to downgrade Spiderman MM? Oh no 😱... 😂😂😂😂,69,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
188,@c_them_motes I dont remember this cut of Spiderman,51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
189,"No.5 Spider-man Homecoming
""Hey Everyone !""
#spiderman #tomholland #spidermanhomecoming #civilwar #spiderverse https://t.co/w7d4px3fbW",134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
190,Download and subscribe on your podcast app of choice https://t.co/gmjwNYaPPY #SpiderMan #podcast #filmpodcasts #SpiderManIntotheSpiderVerse #SamRaimi #SpiderManPS5 https://t.co/t6BM2lClNp,187,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
191,peter parker — spiderman https://t.co/HLO9VhaKku,48,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 25, 'quote_count': 0}",Twitter for Android
192,@lelgerbomb the amazing spiderman.. celui sur netflix,53,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
193,Parker! Get me pictures of Spiderman's nostril!,47,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
194,@russellspidey LEGIT! his been working all day as well as wearing the spiderman suit ofc you would wear something comfortable,125,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPad
195,"Like I said he has been working really hard with tdatt coming out early this year, the cw reshoots, cherry, Spiderman 3 and uncharted he is in his element and we should make sure he is comfortable because that us the least we can do. And making fun of someone's clothing style",276,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",Twitter for Android
196,"Ben Reilly: Scarlet Spider 

Game: marvels spiderman 

#ps4 #PS4share #SpiderManPS4 
@insomniacgames @SickJay84 https://t.co/AOyaP3KrVJ",135,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
197,Aahhhh pgn main spiderman. Give me PS5,38,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
198,"@gaak_fr @PlayStationFR Spiderman, direct ! Trop #cool #gamer #gaming 

@RSENIK2 @NumeroSept7",93,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
199,@aseultime Spiderman,20,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
200,"“That’s all it is Miles, a leap of faith” #SpiderMan https://t.co/mUdcK68ura",76,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 24, 'quote_count': 0}",Twitter for iPhone
201,@tomwarren Spiderman from an alternative universe of patio heaters. Sounds more like rick &amp; morty,101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
202,"Mane, I want the new XBOX, But I want to Play that new Spiderman😭😭😖😖😖",69,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
203,@Matthew75912479 @Nick101Gaming God of war n spiderman are so good ghost is ok but i found this funny,101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
204,"@clubhaikyuu 1. Tom Holland - Spiderman
2. Robert Downey Jr. - Iron Man 
3. Chris Evans - Captain America
4. Scarlett Johansson - Black Widow
5. Mark Ruffalo - Hulk 
6. Sebastian Stan - Winter Soldier
7. Chris Hemsworth - Thor
8. Chris Pratt - Starlord 
9. Elizabeth Olsen - Scarlett Witch",289,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 1}",Twitter for Android
205,@kazzydzns @starzdzns @SpiderVerse @SpiderMan wtf GOD,53,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
206,Spank Spiderman Butt,20,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
207,@kazzydzns @SpiderVerse @SpiderMan so good Kazzy!,49,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
208,Massive well done to @insomniacgames for another quality game in Spiderman Miles Morales. 👏👏👏👏,94,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
209,"Parker, if you don't get me pictures of a blushing Spiderman, you're fired!",75,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
210,Love it when covers make bigger pictures when you put them together. #Spiderman https://t.co/GOYotBFm13,103,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
211,I got an insane spiderman header idea who wants it?,51,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 3, 'quote_count': 0}",Twitter Web App
212,"I love Spiderman, you know... Any Spidey in the room? https://t.co/a2GEVLJr7A",77,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",Twitter for Android
213,"@jade_hitachiin That is Spiderman, not me.",42,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
214,COOLMAX Raglan Sleeve Spiderma … https://t.co/SEaew3sFpS,56,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buffer
215,Best animated non anime animated series for me growing up has to go to....Spiderman,83,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
216,"Let me show you spiderman 3 for the wii and for Xbox 360.

Both look terrible, but the Wii doesn’t even look like the same game brother https://t.co/bTGYuKOnQ3",159,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",Twitter for iPhone
217,@KeysPNG @SpiderVerse @SpiderMan Thx Keys,41,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
218,nowwwww I’m going to play spiderman https://t.co/QYKOHF67xd,59,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
219,@gaak_fr @PlayStationFR Spiderman @yanniskurt @RSENIK2,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
220,"I used to love the Assassin's Creed games because I adore stealth games a lot, they're so dope. I also love the Batman Arkham games cuz you can be stealthy and I looove metal gear. I am glad spiderman let's you be stealthy too.",227,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
221,@BlackMajikMan90 also if AC and Spiderman are 1 and 2 for me then Injustice 2 is number 3 the loot mechanic in that game was so perfect,135,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
222,"Got myself Sackboy's Big Adventure, despite Sackboy's horrifying face. Feel like it was overshadowed by Spiderman and Souls remake so I wanted to give it a chance.",163,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
223,@kazzydzns @SpiderVerse @SpiderMan Very smexy,45,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
224,"@MaebyKate he is Allison, not spiderman😂",40,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
225,"@SammyShitto Excellent mate. Powerful too.
I've loads of 4k movies i couldn't play before too so i made use of that and spiderman is just epic.
It's quiet and loads so fast too...",179,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
226,@Yucy42 @SpiderVerse @SpiderMan Ty Yucy,39,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
227,@kazzydzns @SpiderVerse @SpiderMan Sickkkkk,43,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
228,"@masked_bastard They explain his transformation ability later on in the series, the cliff notes is its basically one of those nazi super weapons but it was stolen. As for the Spiderman packs idk fam thats the main reason I like the show lol",240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
229,"I forgot how awesome the #Batman Arkham series was. It’s been a few years since I beat Asylum/City and Origins looks stunning on my 21:9 ultra-wide monitor. These games no doubt, influenced the PlayStation #Spiderman games. You’re missing out if you don’t play one of them.",273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
230,@JeffOnTheRight It still hurts me that ny daughter thinks Spiderman &gt; Batman. Sigh.,86,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
231,@_sombreinternet @revengexstore #RevengexRegaleMoi Spiderman Miles Morales 🍀,76,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
232,New Character Corner episode: 5 years ago we covered Miles Morales and now we're back to do a follow-up with the Brooklyn Spider-Man and how joining the 616 has changed the character https://t.co/vpSKUS1ZXV #MilesMorales #SpiderMan #SpiderManMilesMorales https://t.co/xckhWuYe3Z,278,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Buffer
233,i’m finally playing spiderman miles morales !!,46,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",Twitter for iPhone
234,"#spiderman #SpiderVerse #fanart #sketch 
(repost bc + Uncle Prowler sketch) https://t.co/8GWt8rfSxS",99,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter Web App
235,"Welcome to the Amazing Spiderman ride, fasten your seatbelts and keep your belongings safely. One rule: enjoy the ride and have fun!

Link on our BW: INFO",154,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
236,@Thafnine I miss Spiderman Font,31,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
237,Not me ugly sobbing at the end of Spiderman: Miles Morales https://t.co/sJeqIef9fM,82,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
238,@RonflexSkii @icyanaelle Beck comme dans Spiderman ?,52,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
239,@coffeestains11 @SpiderMan_r How do you figure? 🤔,49,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
240,"@SantaSki_ @SpiderVerse @SpiderMan Ty for the advice tho, I´ll take it into account",83,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
241,"Next time, Parker, make the picture of Spiderman hurting an event planner halfway decent!",89,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
242,@kazzydzns @SpiderVerse @SpiderMan I love this,46,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
243,"@SantaSki_ @SpiderVerse @SpiderMan Oh I know what you thinking, it´s bc of lighting, I made a shader for it so it looks cartoon, will improve on the next one!",158,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
244,Nakapasok na ko sa loob. Huhu. My neighbors saw my hidden skill. I went to 4th floor terrace and did spiderman like swing to my terrace.,136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
245,@arthurthenight @LaidBackDuo @bot_chimp @drsexyk78 @StupidCumRag Its not always about the horny Spiderman. https://t.co/okCo3I2kDu,130,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
246,"@reapersun_art My baby sister walked behind me when I was looking at this &amp; I scrolled down when I noticed her but she already saw &amp; when she asked I talked about spiderman &amp; deadpool instead but she was insistent about THis pic so I casually said, ""oh he was crying cause his best friend died-",306,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
247,@BlackMajikMan90 I do agree Arkham city is at the top but imo it’s tied with Spiderman 2018,91,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
248,@foxygames_uk Will there be a spiderman 2?? Also any recommendations as to where I can get a ps5??,98,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
249,@kazzydzns @SpiderVerse @SpiderMan No offense but Miles's hand is a little like messed up i think unless im seeing it wrong but its great anyways,145,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
250,Have you guyss seen such a coward superhero like this Mr.Spiderman before. Check this out!! @mrhamz #O20EAD419 https://t.co/HLUeZEbhQk,134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android
251,"@hiiddenmiist No one, including you, even mentions the others

PS5 Launch lineup is as follows
Title on PC and every other system x20
Tech demo pack-in
More Spiderman
Remake you can play elsewhere
LBP sequel which drops most of what made LBP LBP

That's bad, dude.",264,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
